entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Norton,02180000,White,151,91.4,2.0,2.0,0.7,4.0,0.0
Norwell,02190000,White,138,97.8,1.4,0.0,0.0,0.7,0.0
Norwood,02200000,White,145,94.5,4.1,0.0,0.0,1.4,0.0
Old Colony Regional Vocational Technical,08550000,White,127,99.2,0.0,0.0,0.0,0.8,0.0
Old Rochester,07400000,White,133,97.0,1.5,0.0,0.0,1.5,0.0
Oxford,02260000,White,74,89.2,2.7,1.4,2.7,4.1,0.0
Palmer,02270000,White,42,90.5,2.4,2.4,0.0,4.8,0.0
Pathfinder Regional Vocational Technical,08600000,White,124,87.9,5.6,0.8,0.0,5.6,0.0
Peabody,02290000,White,251,85.3,6.8,1.2,0.4,6.4,0.0
Pembroke,02310000,White,170,97.1,2.4,0.0,0.0,0.6,0.0
Pentucket,07450000,White,132,89.4,6.8,0.0,0.8,3.0,0.0
Pioneer Charter School of Science (District),04940000,White,17,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District),35060000,White,11,90.9,9.1,0.0,0.0,0.0,0.0
Pioneer Valley,07500000,White,38,78.9,7.9,0.0,0.0,13.2,0.0
Pioneer Valley Chinese Immersion Charter (District),04970000,White,13,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Valley Performing Arts Charter Public (District),04790000,White,36,91.7,0.0,0.0,5.6,2.8,0.0
Pittsfield,02360000,White,279,83.9,4.3,0.7,1.4,9.7,0.0
Plymouth,02390000,White,488,94.7,0.8,1.4,0.2,2.9,0.0
Prospect Hill Academy Charter (District),04870000,White,12,100.0,0.0,0.0,0.0,0.0,0.0
Quabbin,07530000,White,134,81.3,7.5,0.0,2.2,9.0,0.0
Quaboag Regional,07780000,White,79,91.1,3.8,2.5,0.0,2.5,0.0
Quincy,02430000,White,339,89.7,5.0,1.8,0.3,3.2,0.0
Ralph C Mahar,07550000,White,60,83.3,1.7,0.0,0.0,15.0,0.0
Randolph,02440000,White,17,64.7,5.9,0.0,0.0,29.4,0.0
Reading,02460000,White,251,96.0,3.2,0.0,0.0,0.8,0.0
Revere,02480000,White,148,85.1,4.1,0.7,1.4,8.8,0.0
Rising Tide Charter Public (District),04830000,White,38,97.4,2.6,0.0,0.0,0.0,0.0
Rockland,02510000,White,86,90.7,2.3,0.0,0.0,7.0,0.0
Rockport,02520000,White,59,96.6,0.0,0.0,1.7,1.7,0.0
Salem,02580000,White,78,85.9,6.4,0.0,1.3,6.4,0.0
Salem Academy Charter (District),04850000,White,22,100.0,0.0,0.0,0.0,0.0,0.0
Sandwich,02610000,White,133,96.2,2.3,0.0,0.0,1.5,0.0
Saugus,02620000,White,102,91.2,2.0,2.0,1.0,3.9,0.0
Scituate,02640000,White,196,95.9,2.6,0.0,0.0,1.5,0.0
Seekonk,02650000,White,113,92.9,2.7,0.9,0.9,2.7,0.0
Sharon,02660000,White,149,94.0,3.4,0.0,0.0,2.7,0.0
Shawsheen Valley Regional Vocational Technical,08710000,White,299,98.0,1.3,0.0,0.0,0.7,0.0
Shrewsbury,02710000,White,239,95.0,2.1,0.0,0.4,2.5,0.0
Silver Lake,07600000,White,214,97.7,1.9,0.0,0.0,0.5,0.0
Sizer School: A North Central Charter Essential (District),04740000,White,31,87.1,0.0,0.0,0.0,12.9,0.0
Somerset Berkley Regional School District,07630000,White,226,94.2,2.7,0.4,0.0,2.7,0.0
Somerville,02740000,White,131,91.6,6.1,0.0,0.0,2.3,0.0
South Hadley,02780000,White,103,95.1,2.9,0.0,0.0,1.9,0.0
South Middlesex Regional Vocational Technical,08290000,White,115,95.7,0.9,0.0,0.0,3.5,0.0
South Shore Charter Public (District),04880000,White,26,84.6,3.8,0.0,7.7,3.8,0.0
South Shore Regional Vocational Technical,08730000,White,137,99.3,0.0,0.0,0.0,0.7,0.0
Southbridge,02770000,White,44,70.5,6.8,4.5,2.3,15.9,0.0
Southeastern Regional Vocational Technical,08720000,White,148,98.0,0.0,0.0,0.0,2.0,0.0
Southern Berkshire,07650000,White,28,85.7,0.0,3.6,3.6,7.1,0.0
Southern Worcester County Regional Vocational School District,08760000,White,226,97.8,0.4,0.0,0.0,1.8,0.0
Southwick-Tolland-Granville Regional School District,07660000,White,82,97.6,0.0,0.0,0.0,2.4,0.0
Spencer-E Brookfield,07670000,White,65,72.3,4.6,1.5,1.5,20.0,0.0
Springfield,02810000,White,152,80.9,5.3,1.3,3.3,9.2,0.0
Springfield International Charter (District),04410000,White,21,100.0,0.0,0.0,0.0,0.0,0.0
Stoneham,02840000,White,111,97.3,2.7,0.0,0.0,0.0,0.0
Stoughton,02850000,White,148,89.9,4.1,0.7,0.0,5.4,0.0
Sturgis Charter Public (District),04890000,White,162,98.8,0.0,0.0,0.0,1.2,0.0
Sutton,02900000,White,84,97.6,1.2,0.0,1.2,0.0,0.0
Swampscott,02910000,White,121,91.7,5.0,0.0,0.0,3.3,0.0
Swansea,02920000,White,150,93.3,3.3,0.7,0.0,2.7,0.0
Tantasqua,07700000,White,244,96.7,2.0,0.0,0.0,1.2,0.0
Taunton,02930000,White,314,86.9,1.9,0.0,0.3,10.5,0.3
TEC Connections Academy Commonwealth Virtual School District,39020000,White,383,51.4,12.0,0.8,7.0,28.7,0.0
Tewksbury,02950000,White,158,95.6,0.6,0.6,1.3,1.9,0.0
Tri-County Regional Vocational Technical,08780000,White,185,98.9,0.0,0.0,0.0,1.1,0.0
Triton,07730000,White,122,93.4,2.5,0.0,0.0,4.1,0.0
Tyngsborough,03010000,White,77,96.1,0.0,0.0,0.0,3.9,0.0
Upper Cape Cod Regional Vocational Technical,08790000,White,145,99.3,0.0,0.0,0.0,0.7,0.0
Uxbridge,03040000,White,113,83.2,8.8,1.8,1.8,4.4,0.0
Wachusett,07750000,White,419,96.7,1.9,0.2,0.2,1.0,0.0
Wakefield,03050000,White,157,95.5,1.3,0.6,0.0,2.5,0.0
Walpole,03070000,White,216,94.4,3.7,0.0,0.5,1.4,0.0
Waltham,03080000,White,166,89.2,5.4,0.6,0.0,4.8,0.0
Ware,03090000,White,75,78.7,10.7,0.0,0.0,10.7,0.0
Wareham,03100000,White,77,77.9,11.7,0.0,0.0,10.4,0.0
Watertown,03140000,White,98,92.9,4.1,0.0,0.0,3.1,0.0
Wayland,03150000,White,141,99.3,0.7,0.0,0.0,0.0,0.0
Webster,03160000,White,31,58.1,9.7,6.5,6.5,19.4,0.0
Wellesley,03170000,White,254,96.1,3.5,0.0,0.0,0.4,0.0
West Boylston,03220000,White,50,94.0,4.0,0.0,0.0,2.0,0.0
West Bridgewater,03230000,White,85,100.0,0.0,0.0,0.0,0.0,0.0
West Springfield,03320000,White,182,96.2,0.5,0.0,0.0,3.3,0.0
Westborough,03210000,White,160,96.9,2.5,0.0,0.0,0.6,0.0
Westfield,03250000,White,318,89.3,2.8,1.6,0.3,6.0,0.0
Westford,03260000,White,247,95.1,2.8,0.0,0.8,1.2,0.0
Weston,03300000,White,101,97.0,2.0,0.0,0.0,1.0,0.0
Westport,03310000,White,80,90.0,1.2,1.2,0.0,7.5,0.0
Westwood,03350000,White,177,98.9,1.1,0.0,0.0,0.0,0.0
Weymouth,03360000,White,332,93.4,2.7,0.3,0.0,3.6,0.0
Whitman-Hanson,07800000,White,203,90.1,6.4,0.0,0.5,3.0,0.0
Whittier Regional Vocational Technical,08850000,White,203,97.0,0.0,0.0,1.0,2.0,0.0
Wilmington,03420000,White,149,94.0,2.7,1.3,0.7,1.3,0.0
Winchendon,03430000,White,55,85.5,3.6,0.0,0.0,10.9,0.0
Winchester,03440000,White,259,96.1,0.4,0.4,0.0,3.1,0.0
Winthrop,03460000,White,104,92.3,3.8,1.9,1.9,0.0,0.0
Woburn,03470000,White,198,90.9,3.0,1.5,0.5,3.5,0.5
Worcester,03480000,White,494,86.8,5.5,0.4,0.6,6.7,0.0
State Total,00000000,White,"40,843",92.6,3.1,0.4,0.5,3.4,0.0
Abby Kelley Foster Charter Public (District),04450000,High Needs,73,100.0,0.0,0.0,0.0,0.0,0.0
Abington,00010000,High Needs,70,88.6,0.0,2.9,0.0,8.6,0.0
Academy Of the Pacific Rim Charter Public (District),04120000,High Needs,52,92.3,1.9,0.0,0.0,5.8,0.0
Acton-Boxborough,06000000,High Needs,117,92.3,6.8,0.0,0.9,0.0,0.0
Advanced Math and Science Academy Charter (District),04300000,High Needs,46,100.0,0.0,0.0,0.0,0.0,0.0
Agawam,00050000,High Needs,152,82.2,6.6,2.6,0.7,7.9,0.0
Amesbury,00070000,High Needs,66,80.3,12.1,0.0,0.0,7.6,0.0
Amherst-Pelham,06050000,High Needs,105,84.8,3.8,2.9,1.0,6.7,1.0
Andover,00090000,High Needs,153,89.5,3.9,3.9,0.7,2.0,0.0
Argosy Collegiate Charter School (District),35090000,High Needs,44,88.6,0.0,0.0,0.0,9.1,2.3
Arlington,00100000,High Needs,121,85.1,10.7,0.0,0.0,4.1,0.0
Ashburnham-Westminster,06100000,High Needs,71,91.5,4.2,0.0,0.0,4.2,0.0
Ashland,00140000,High Needs,95,85.3,2.1,2.1,1.1,9.5,0.0
Assabet Valley Regional Vocational Technical,08010000,High Needs,182,97.3,0.5,0.5,0.5,1.1,0.0
Athol-Royalston,06150000,High Needs,87,80.5,8.0,1.1,0.0,10.3,0.0
Atlantis Charter (District),04910000,High Needs,51,98.0,2.0,0.0,0.0,0.0,0.0
Attleboro,00160000,High Needs,280,83.9,10.7,1.1,0.4,3.9,0.0
Auburn,00170000,High Needs,78,80.8,7.7,0.0,5.1,6.4,0.0
Avon,00180000,High Needs,43,74.4,7.0,9.3,0.0,9.3,0.0
Ayer Shirley School District,06160000,High Needs,61,90.2,4.9,1.6,0.0,3.3,0.0
Barnstable,00200000,High Needs,265,79.2,7.2,2.6,1.9,9.1,0.0
Baystate Academy Charter Public School (District),35020000,High Needs,53,67.9,7.5,17.0,0.0,7.5,0.0
Bedford,00230000,High Needs,73,93.2,4.1,0.0,1.4,1.4,0.0
Belchertown,00240000,High Needs,73,79.5,11.0,1.4,1.4,6.8,0.0
Bellingham,00250000,High Needs,88,85.2,6.8,0.0,0.0,8.0,0.0
Belmont,00260000,High Needs,108,86.1,11.1,1.9,0.0,0.9,0.0
Berkshire Arts and Technology Charter Public (District),04140000,High Needs,26,76.9,0.0,0.0,3.8,19.2,0.0
Berkshire Hills,06180000,High Needs,62,77.4,16.1,0.0,0.0,6.5,0.0
Berlin-Boylston,06200000,High Needs,33,81.8,15.2,0.0,0.0,3.0,0.0
Beverly,00300000,High Needs,169,86.4,7.7,0.6,0.6,4.7,0.0
Billerica,00310000,High Needs,148,89.9,2.7,0.7,0.0,6.8,0.0
Blackstone Valley Regional Vocational Technical,08050000,High Needs,109,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville,06220000,High Needs,38,86.8,5.3,2.6,2.6,2.6,0.0
Blue Hills Regional Vocational Technical,08060000,High Needs,158,99.4,0.6,0.0,0.0,0.0,0.0
Boston,00350000,High Needs,"3,186",77.1,11.6,0.2,0.5,10.7,0.0
Boston Collegiate Charter (District),04490000,High Needs,51,78.4,15.7,0.0,2.0,3.9,0.0
Boston Day and Evening Academy Charter (District),04240000,High Needs,111,10.8,54.1,0.0,1.8,33.3,0.0
Boston Green Academy Horace Mann Charter School (District),04110000,High Needs,58,82.8,5.2,0.0,0.0,12.1,0.0
Boston Preparatory Charter Public (District),04160000,High Needs,88,88.6,9.1,0.0,0.0,2.3,0.0
Bourne,00360000,High Needs,54,74.1,14.8,1.9,0.0,9.3,0.0
Braintree,00400000,High Needs,208,87.5,6.2,0.0,1.0,5.3,0.0
Bridgewater-Raynham,06250000,High Needs,170,86.5,11.2,0.0,0.0,2.4,0.0
Bristol County Agricultural,09100000,High Needs,66,97.0,1.5,0.0,0.0,1.5,0.0
Bristol-Plymouth Regional Vocational Technical,08100000,High Needs,185,94.6,0.5,0.5,0.5,3.8,0.0
Brockton,00440000,High Needs,986,62.3,15.5,7.8,0.3,14.1,0.0
Brooke Charter School (District),04280000,High Needs,97,93.8,4.1,0.0,0.0,2.1,0.0
Brookline,00460000,High Needs,195,88.7,7.2,0.0,1.0,3.1,0.0
Burlington,00480000,High Needs,94,77.7,7.4,7.4,0.0,7.4,0.0
Cambridge,00490000,High Needs,289,88.6,7.3,0.7,0.3,3.1,0.0
Canton,00500000,High Needs,90,84.4,11.1,0.0,0.0,4.4,0.0
Cape Cod Regional Vocational Technical,08150000,High Needs,119,95.8,0.8,0.0,0.0,3.4,0.0
Carver,00520000,High Needs,55,89.1,7.3,0.0,0.0,3.6,0.0
Central Berkshire,06350000,High Needs,75,88.0,1.3,0.0,1.3,9.3,0.0
Chelmsford,00560000,High Needs,145,85.5,11.0,0.0,0.7,2.8,0.0
Chelsea,00570000,High Needs,426,70.4,14.8,2.3,0.2,12.2,0.0
Chicopee,00610000,High Needs,427,81.0,4.0,4.7,0.7,9.6,0.0
City on a Hill Charter Public School (District),04370000,High Needs,38,73.7,15.8,0.0,0.0,10.5,0.0
Clinton,00640000,High Needs,116,90.5,2.6,0.0,1.7,5.2,0.0
Codman Academy Charter Public (District),04380000,High Needs,28,96.4,0.0,0.0,0.0,3.6,0.0
Cohasset,00650000,High Needs,30,90.0,3.3,3.3,0.0,3.3,0.0
Collegiate Charter School of Lowell (District),35030000,High Needs,26,73.1,0.0,3.8,0.0,23.1,0.0
Community Charter School of Cambridge (District),04360000,High Needs,35,97.1,0.0,0.0,0.0,2.9,0.0
Concord-Carlisle,06400000,High Needs,104,90.4,7.7,0.0,1.0,1.0,0.0
Danvers,00710000,High Needs,115,84.3,3.5,3.5,2.6,6.1,0.0
Dartmouth,00720000,High Needs,116,87.1,7.8,0.9,0.9,3.4,0.0
Dedham,00730000,High Needs,87,83.9,13.8,0.0,0.0,2.3,0.0
Dennis-Yarmouth,06450000,High Needs,125,73.6,12.0,4.0,0.0,10.4,0.0
Dighton-Rehoboth,06500000,High Needs,74,78.4,12.2,2.7,1.4,5.4,0.0
Douglas,00770000,High Needs,46,97.8,0.0,0.0,0.0,2.2,0.0
Dover-Sherborn,06550000,High Needs,46,97.8,0.0,2.2,0.0,0.0,0.0
Dracut,00790000,High Needs,126,75.4,10.3,2.4,0.8,11.1,0.0
Dudley-Charlton Reg,06580000,High Needs,114,82.5,8.8,1.8,0.0,7.0,0.0
Duxbury,00820000,High Needs,76,96.1,3.9,0.0,0.0,0.0,0.0
East Bridgewater,00830000,High Needs,69,88.4,7.2,0.0,0.0,4.3,0.0
East Longmeadow,00870000,High Needs,96,95.8,1.0,1.0,0.0,2.1,0.0
Easthampton,00860000,High Needs,54,87.0,1.9,1.9,1.9,7.4,0.0
Easton,00880000,High Needs,115,92.2,6.1,0.0,0.0,1.7,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),04520000,High Needs,87,98.9,0.0,0.0,0.0,1.1,0.0
Essex North Shore Agricultural and Technical School District,08170000,High Needs,192,97.4,1.0,0.0,0.5,1.0,0.0
Everett,00930000,High Needs,512,76.2,6.6,4.7,0.2,12.3,0.0
Excel Academy Charter (District),04100000,High Needs,135,91.1,0.0,0.7,0.7,7.4,0.0
Fairhaven,00940000,High Needs,81,86.4,2.5,0.0,1.2,9.9,0.0
Fall River,00950000,High Needs,614,62.7,6.7,8.6,0.8,21.0,0.2
Falmouth,00960000,High Needs,110,82.7,5.5,0.0,4.5,7.3,0.0
Fitchburg,00970000,High Needs,357,83.5,7.6,2.5,0.8,5.6,0.0
Four Rivers Charter Public (District),04130000,High Needs,10,80.0,0.0,0.0,10.0,10.0,0.0
Foxborough,00990000,High Needs,92,87.0,8.7,0.0,0.0,4.3,0.0
Foxborough Regional Charter (District),04460000,High Needs,52,90.4,3.8,1.9,0.0,3.8,0.0
Framingham,01000000,High Needs,508,66.7,11.8,9.8,0.2,11.4,0.0
Francis W. Parker Charter Essential (District),04780000,High Needs,13,100.0,0.0,0.0,0.0,0.0,0.0
Franklin,01010000,High Needs,130,86.2,7.7,1.5,0.8,3.8,0.0
Franklin County Regional Vocational Technical,08180000,High Needs,109,95.4,0.0,0.0,0.9,3.7,0.0
Freetown-Lakeville,06650000,High Needs,82,87.8,8.5,0.0,0.0,3.7,0.0
Frontier,06700000,High Needs,56,78.6,12.5,3.6,3.6,1.8,0.0
Gardner,01030000,High Needs,171,83.6,5.3,1.8,0.6,8.8,0.0
Gateway,06720000,High Needs,35,80.0,5.7,0.0,0.0,14.3,0.0
Georgetown,01050000,High Needs,26,84.6,7.7,0.0,0.0,7.7,0.0
Gill-Montague,06740000,High Needs,37,81.1,8.1,0.0,0.0,10.8,0.0
Global Learning Charter Public (District),04960000,High Needs,28,85.7,0.0,0.0,0.0,14.3,0.0
Gloucester,01070000,High Needs,164,81.7,4.3,2.4,0.0,11.0,0.6
Grafton,01100000,High Needs,87,77.0,19.5,0.0,1.1,2.3,0.0
Granby,01110000,High Needs,26,92.3,3.8,0.0,0.0,3.8,0.0
Greater Commonwealth Virtual District,39010000,High Needs,186,53.2,11.8,0.5,7.0,27.4,0.0
Greater Fall River Regional Vocational Technical,08210000,High Needs,234,97.4,0.4,0.9,0.0,1.3,0.0
Greater Lawrence Regional Vocational Technical,08230000,High Needs,355,97.2,0.6,0.0,0.3,2.0,0.0
Greater Lowell Regional Vocational Technical,08280000,High Needs,439,96.8,0.9,0.7,0.0,1.4,0.2
Greater New Bedford Regional Vocational Technical,08250000,High Needs,357,93.3,4.2,0.3,0.0,2.2,0.0
Greenfield,01140000,High Needs,69,69.6,4.3,7.2,0.0,18.8,0.0
Groton-Dunstable,06730000,High Needs,57,87.7,12.3,0.0,0.0,0.0,0.0
Hadley,01170000,High Needs,14,92.9,0.0,7.1,0.0,0.0,0.0
Hamilton-Wenham,06750000,High Needs,46,84.8,10.9,2.2,0.0,2.2,0.0
Hampden Charter School of Science East (District),04990000,High Needs,52,94.2,3.8,0.0,0.0,1.9,0.0
Hampden Charter School of Science West (District),35160000,High Needs,28,92.9,0.0,0.0,0.0,7.1,0.0
Hampden-Wilbraham,06800000,High Needs,95,88.4,7.4,0.0,1.1,3.2,0.0
Hampshire,06830000,High Needs,46,89.1,4.3,0.0,0.0,6.5,0.0
Hanover,01220000,High Needs,64,90.6,7.8,0.0,0.0,1.6,0.0
Harvard,01250000,High Needs,19,68.4,5.3,21.1,0.0,5.3,0.0
Hatfield,01270000,High Needs,13,100.0,0.0,0.0,0.0,0.0,0.0
Haverhill,01280000,High Needs,404,72.8,8.2,4.2,0.5,14.4,0.0
Hingham,01310000,High Needs,71,90.1,7.0,0.0,1.4,1.4,0.0
Holbrook,01330000,High Needs,66,84.8,10.6,0.0,1.5,3.0,0.0
Holliston,01360000,High Needs,75,84.0,6.7,0.0,6.7,2.7,0.0
Holyoke,01370000,High Needs,373,75.3,11.8,2.4,0.0,10.5,0.0
Hoosac Valley Regional,06030000,High Needs,30,83.3,3.3,0.0,3.3,10.0,0.0
Hopedale,01380000,High Needs,33,93.9,6.1,0.0,0.0,0.0,0.0
Hopkinton,01390000,High Needs,80,96.2,1.2,1.2,1.2,0.0,0.0
Hudson,01410000,High Needs,96,77.1,9.4,0.0,0.0,13.5,0.0
Hull,01420000,High Needs,31,90.3,9.7,0.0,0.0,0.0,0.0
Innovation Academy Charter (District),04350000,High Needs,45,88.9,8.9,0.0,2.2,0.0,0.0
Ipswich,01440000,High Needs,50,86.0,8.0,0.0,2.0,4.0,0.0
King Philip,06900000,High Needs,107,86.9,11.2,0.0,0.0,1.9,0.0
KIPP Academy Lynn Charter (District),04290000,High Needs,105,96.2,1.0,0.0,0.0,2.9,0.0
Lawrence,01490000,High Needs,816,73.2,9.6,6.1,0.1,11.0,0.0
Lee,01500000,High Needs,37,97.3,0.0,0.0,0.0,2.7,0.0
Leicester,01510000,High Needs,66,81.8,12.1,3.0,0.0,3.0,0.0
Lenox,01520000,High Needs,20,95.0,5.0,0.0,0.0,0.0,0.0
Leominster,01530000,High Needs,359,88.3,4.5,4.5,0.0,2.8,0.0
Lexington,01550000,High Needs,177,88.1,7.9,1.1,0.6,2.3,0.0
Lincoln-Sudbury,06950000,High Needs,132,78.8,14.4,3.0,0.0,3.8,0.0
Littleton,01580000,High Needs,39,89.7,7.7,0.0,0.0,2.6,0.0
Longmeadow,01590000,High Needs,82,86.6,9.8,1.2,0.0,2.4,0.0
Lowell,01600000,High Needs,734,75.7,9.8,1.9,1.6,10.9,0.0
Lowell Middlesex Academy Charter (District),04580000,High Needs,46,32.6,47.8,0.0,0.0,19.6,0.0
Ludlow,01610000,High Needs,98,83.7,5.1,2.0,2.0,7.1,0.0
Lunenburg,01620000,High Needs,39,82.1,12.8,0.0,0.0,5.1,0.0
Lynn,01630000,High Needs,"1,148",80.8,3.9,4.4,0.3,10.5,0.0
Lynnfield,01640000,High Needs,60,96.7,3.3,0.0,0.0,0.0,0.0
Malden,01650000,High Needs,414,76.6,6.8,5.6,1.4,9.7,0.0
Manchester Essex Regional,06980000,High Needs,33,93.9,3.0,0.0,0.0,3.0,0.0
Mansfield,01670000,High Needs,88,95.5,3.4,0.0,0.0,1.1,0.0
Map Academy Charter School (District),35170000,High Needs,71,25.4,60.6,0.0,0.0,14.1,0.0
Marblehead,01680000,High Needs,91,91.2,3.3,0.0,0.0,5.5,0.0
Marlborough,01700000,High Needs,207,79.7,9.7,1.0,0.0,9.7,0.0
Marshfield,01710000,High Needs,97,96.9,3.1,0.0,0.0,0.0,0.0
Martha's Vineyard,07000000,High Needs,110,82.7,4.5,3.6,0.9,8.2,0.0
Masconomet,07050000,High Needs,80,91.2,7.5,0.0,1.2,0.0,0.0
Mashpee,01720000,High Needs,58,93.1,1.7,1.7,1.7,1.7,0.0
Match Charter Public School (District),04690000,High Needs,53,90.6,5.7,0.0,1.9,1.9,0.0
Maynard,01740000,High Needs,36,80.6,16.7,0.0,0.0,2.8,0.0
Medfield,01750000,High Needs,42,97.6,0.0,0.0,0.0,2.4,0.0
Medford,01760000,High Needs,206,80.6,8.7,1.0,0.5,9.2,0.0
Medway,01770000,High Needs,62,93.5,3.2,0.0,0.0,3.2,0.0
Melrose,01780000,High Needs,105,95.2,1.9,1.0,0.0,1.9,0.0
Mendon-Upton,07100000,High Needs,65,80.0,12.3,0.0,0.0,7.7,0.0
Methuen,01810000,High Needs,350,81.4,3.1,8.0,0.0,7.4,0.0
Middleborough,01820000,High Needs,109,93.6,1.8,0.0,0.9,3.7,0.0
Milford,01850000,High Needs,204,78.4,2.0,1.0,1.0,17.6,0.0
Millbury,01860000,High Needs,80,90.0,3.8,1.2,0.0,5.0,0.0
Millis,01870000,High Needs,42,88.1,7.1,0.0,0.0,4.8,0.0
Milton,01890000,High Needs,116,88.8,7.8,0.0,0.0,3.4,0.0
Minuteman Regional Vocational Technical,08300000,High Needs,101,93.1,4.0,0.0,0.0,3.0,0.0
Mohawk Trail,07170000,High Needs,26,88.5,3.8,0.0,0.0,7.7,0.0
Monomoy Regional School District,07120000,High Needs,69,87.0,4.3,1.4,0.0,7.2,0.0
Monson,01910000,High Needs,30,73.3,13.3,0.0,3.3,10.0,0.0
Montachusett Regional Vocational Technical,08320000,High Needs,192,97.9,2.1,0.0,0.0,0.0,0.0
Mount Greylock,07150000,High Needs,41,95.1,2.4,0.0,0.0,2.4,0.0
Mystic Valley Regional Charter (District),04700000,High Needs,41,100.0,0.0,0.0,0.0,0.0,0.0
Nantucket,01970000,High Needs,90,81.1,5.6,6.7,0.0,6.7,0.0
Narragansett,07200000,High Needs,48,62.5,16.7,0.0,2.1,18.8,0.0
Nashoba,07250000,High Needs,63,90.5,4.8,0.0,0.0,4.8,0.0
Nashoba Valley Regional Vocational Technical,08520000,High Needs,113,96.5,0.9,0.0,0.0,2.7,0.0
Natick,01980000,High Needs,134,89.6,3.7,3.0,0.7,3.0,0.0
Nauset,06600000,High Needs,114,84.2,4.4,1.8,1.8,7.0,0.9
Needham,01990000,High Needs,132,95.5,3.8,0.0,0.0,0.8,0.0
Neighborhood House Charter (District),04440000,High Needs,61,88.5,8.2,0.0,0.0,3.3,0.0
New Bedford,02010000,High Needs,705,74.9,7.4,3.0,1.1,13.6,0.0
New Heights Charter School of Brockton (District),35130000,High Needs,78,92.3,2.6,2.6,0.0,2.6,0.0
Newburyport,02040000,High Needs,66,97.0,1.5,1.5,0.0,0.0,0.0
Newton,02070000,High Needs,391,89.5,8.2,0.0,0.3,2.0,0.0
Norfolk County Agricultural,09150000,High Needs,74,97.3,0.0,0.0,0.0,2.7,0.0
North Adams,02090000,High Needs,70,64.3,5.7,4.3,0.0,25.7,0.0
North Andover,02110000,High Needs,139,95.7,3.6,0.0,0.0,0.7,0.0
North Attleborough,02120000,High Needs,139,84.2,7.9,1.4,1.4,5.0,0.0
North Brookfield,02150000,High Needs,26,73.1,15.4,0.0,0.0,11.5,0.0
North Middlesex,07350000,High Needs,92,88.0,5.4,2.2,0.0,4.3,0.0
North Reading,02170000,High Needs,54,90.7,7.4,0.0,0.0,1.9,0.0
Northampton,02100000,High Needs,108,87.0,5.6,0.9,0.0,6.5,0.0
Northampton-Smith Vocational Agricultural,04060000,High Needs,89,98.9,0.0,0.0,0.0,1.1,0.0
Northboro-Southboro,07300000,High Needs,123,91.1,5.7,0.0,1.6,1.6,0.0
Northbridge,02140000,High Needs,73,83.6,5.5,0.0,5.5,5.5,0.0
Northeast Metropolitan Regional Vocational Technical,08530000,High Needs,236,96.6,0.4,0.0,0.0,2.1,0.8
Northern Berkshire Regional Vocational Technical,08510000,High Needs,72,93.1,4.2,0.0,0.0,2.8,0.0
Norton,02180000,High Needs,70,84.3,4.3,4.3,1.4,5.7,0.0
Norwell,02190000,High Needs,46,91.3,6.5,0.0,0.0,2.2,0.0
Norwood,02200000,High Needs,140,90.7,5.0,2.9,0.0,1.4,0.0
Old Colony Regional Vocational Technical,08550000,High Needs,77,98.7,0.0,0.0,0.0,1.3,0.0
Old Rochester,07400000,High Needs,61,91.8,4.9,0.0,0.0,3.3,0.0
Oxford,02260000,High Needs,72,80.6,6.9,1.4,2.8,8.3,0.0
Palmer,02270000,High Needs,47,80.9,6.4,6.4,0.0,6.4,0.0
Pathfinder Regional Vocational Technical,08600000,High Needs,109,87.2,5.5,0.9,0.0,6.4,0.0
Peabody,02290000,High Needs,278,75.2,8.3,3.6,0.4,12.6,0.0
Pembroke,02310000,High Needs,59,93.2,5.1,0.0,0.0,1.7,0.0
Pentucket,07450000,High Needs,76,78.9,11.8,1.3,1.3,6.6,0.0
"Phoenix Academy Charter Public High School, Chelsea (District)",04930000,High Needs,37,5.4,32.4,0.0,5.4,56.8,0.0
"Phoenix Academy Public Charter High School, Lawrence (District)",35180000,High Needs,36,0.0,36.1,0.0,11.1,52.8,0.0
"Phoenix Academy Public Charter High School, Springfield (District)",35080000,High Needs,39,15.4,35.9,0.0,7.7,41.0,0.0
Pioneer Charter School of Science (District),04940000,High Needs,36,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District),35060000,High Needs,27,96.3,3.7,0.0,0.0,0.0,0.0
Pioneer Valley,07500000,High Needs,27,70.4,11.1,0.0,0.0,18.5,0.0
Pioneer Valley Chinese Immersion Charter (District),04970000,High Needs,8,87.5,12.5,0.0,0.0,0.0,0.0
Pioneer Valley Performing Arts Charter Public (District),04790000,High Needs,31,87.1,0.0,0.0,6.5,6.5,0.0
Pittsfield,02360000,High Needs,348,74.4,6.0,1.1,2.3,16.1,0.0
Plymouth,02390000,High Needs,314,89.2,2.2,2.5,0.3,5.7,0.0
Prospect Hill Academy Charter (District),04870000,High Needs,51,90.2,3.9,2.0,2.0,2.0,0.0
