entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,Low Income,27,85.2,0.0,0.0,7.4,7.4,0.0
Pittsfield - Pittsfield High,02360505,Low Income,136,74.3,7.4,2.2,0.0,16.2,0.0
Pittsfield - Taconic High,02360510,Low Income,173,81.5,1.7,0.6,2.9,13.3,0.0
Plymouth - Plymouth North High,02390505,Low Income,136,91.9,0.7,2.2,0.0,5.1,0.0
Plymouth - Plymouth South High,02390515,Low Income,110,88.2,2.7,1.8,0.0,7.3,0.0
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,Low Income,50,90.0,4.0,2.0,2.0,2.0,0.0
Quabbin - Quabbin Regional High School,07530505,Low Income,69,68.1,11.6,0.0,2.9,17.4,0.0
Quaboag Regional - Quaboag Regional High,07780505,Low Income,43,86.0,7.0,2.3,0.0,4.7,0.0
Quincy - North Quincy High,02430510,Low Income,229,90.0,7.0,0.0,0.0,3.1,0.0
Quincy - Quincy High,02430505,Low Income,263,85.9,3.4,5.3,0.4,4.9,0.0
Ralph C Mahar - Ralph C Mahar Regional,07550505,Low Income,45,75.6,0.0,0.0,0.0,24.4,0.0
Randolph - Randolph High,02440505,Low Income,128,74.2,5.5,5.5,0.8,14.1,0.0
Reading - Reading Memorial High,02460505,Low Income,65,92.3,6.2,0.0,0.0,1.5,0.0
Revere - CityLab Innovation High School,02480520,Low Income,14,57.1,7.1,0.0,0.0,35.7,0.0
Revere - Revere High,02480505,Low Income,412,77.9,6.3,1.5,0.7,13.6,0.0
Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,Low Income,17,100.0,0.0,0.0,0.0,0.0,0.0
Rockland - Rockland Senior High,02510505,Low Income,82,78.0,3.7,0.0,0.0,18.3,0.0
Rockport - Rockport High,02520510,Low Income,25,88.0,0.0,4.0,4.0,4.0,0.0
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,Low Income,103,78.6,6.8,1.0,2.9,10.7,0.0
Salem - New Liberty Innovation School,02580510,Low Income,17,41.2,17.6,0.0,0.0,41.2,0.0
Salem - Salem High,02580505,Low Income,185,85.4,3.2,4.9,0.5,5.9,0.0
Salem Academy Charter (District) - Salem Academy Charter School,04850485,Low Income,43,100.0,0.0,0.0,0.0,0.0,0.0
Sandwich - Sandwich Middle High School,02610505,Low Income,34,94.1,2.9,0.0,0.0,2.9,0.0
Saugus - Saugus High,02620505,Low Income,122,81.1,5.7,3.3,2.5,7.4,0.0
Scituate - Scituate High School,02640505,Low Income,45,93.3,0.0,0.0,0.0,6.7,0.0
Seekonk - Seekonk High,02650505,Low Income,48,93.8,0.0,0.0,2.1,4.2,0.0
Sharon - Sharon High,02660505,Low Income,60,93.3,1.7,0.0,0.0,5.0,0.0
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,08710605,Low Income,118,96.6,1.7,0.0,0.0,1.7,0.0
Shrewsbury - Shrewsbury High School,02710505,Low Income,106,84.0,4.7,0.9,0.9,9.4,0.0
Silver Lake - Silver Lake Regional High,07600505,Low Income,75,92.0,2.7,1.3,0.0,4.0,0.0
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,Low Income,32,87.5,0.0,0.0,0.0,12.5,0.0
Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,Low Income,77,92.2,3.9,0.0,0.0,3.9,0.0
Somerville - Full Circle High School,02740510,Low Income,14,14.3,35.7,21.4,0.0,28.6,0.0
Somerville - Somerville High,02740505,Low Income,229,83.8,7.4,1.3,0.0,7.4,0.0
South Hadley - South Hadley High,02780505,Low Income,62,91.9,3.2,0.0,0.0,4.8,0.0
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,Low Income,132,92.4,2.3,0.0,0.0,5.3,0.0
South Shore Charter Public (District) - South Shore Charter Public School,04880550,Low Income,27,96.3,0.0,0.0,0.0,3.7,0.0
South Shore Regional Vocational Technical - South Shore Vocational Technical High,08730605,Low Income,76,98.7,0.0,0.0,0.0,1.3,0.0
Southbridge - Southbridge Academy,02770525,Low Income,8,0.0,25.0,0.0,0.0,75.0,0.0
Southbridge - Southbridge High School,02770515,Low Income,106,68.9,4.7,12.3,0.9,13.2,0.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,Low Income,245,97.1,1.2,0.0,0.0,1.6,0.0
Southern Berkshire - Mt Everett Regional,07650505,Low Income,19,78.9,0.0,5.3,5.3,10.5,0.0
Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School,08760605,Low Income,144,96.5,1.4,0.0,0.0,2.1,0.0
Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,Low Income,44,93.2,0.0,2.3,0.0,4.5,0.0
Spencer-E Brookfield - David Prouty High,07670505,Low Income,51,60.8,5.9,2.0,2.0,29.4,0.0
Springfield - Conservatory of the Arts,02810475,Low Income,40,95.0,0.0,2.5,0.0,2.5,0.0
Springfield - Gateway to College at Holyoke Community College,02810575,Low Income,15,66.7,6.7,6.7,0.0,20.0,0.0
Springfield - Gateway to College at Springfield Technical Community College,02810580,Low Income,18,77.8,5.6,5.6,0.0,11.1,0.0
Springfield - High School Of Commerce,02810510,Low Income,281,63.7,6.4,3.9,0.7,25.3,0.0
Springfield - John J Duggan Academy,02810320,Low Income,62,93.5,3.2,1.6,0.0,1.6,0.0
Springfield - Liberty Preparatory Academy,02810560,Low Income,8,87.5,0.0,0.0,0.0,12.5,0.0
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,Low Income,307,94.5,1.6,1.3,0.7,2.0,0.0
Springfield - Springfield Central High,02810500,Low Income,491,88.0,1.6,2.4,0.4,7.5,0.0
Springfield - Springfield High School,02810570,Low Income,90,16.7,42.2,5.6,1.1,34.4,0.0
Springfield - Springfield High School of Science and Technology,02810530,Low Income,227,93.4,0.0,0.4,0.0,6.2,0.0
Springfield - Springfield Public Day High School,02810550,Low Income,17,47.1,11.8,0.0,0.0,41.2,0.0
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,Low Income,57,98.2,0.0,0.0,0.0,1.8,0.0
Springfield - The Springfield Virtual School,02810705,Low Income,31,38.7,16.1,3.2,3.2,38.7,0.0
Springfield International Charter (District) - Springfield International Charter School,04410505,Low Income,69,87.0,2.9,1.4,0.0,8.7,0.0
Stoneham - Stoneham High,02840505,Low Income,60,93.3,3.3,0.0,1.7,1.7,0.0
Stoughton - Stoughton High,02850505,Low Income,155,81.9,7.1,1.9,0.6,8.4,0.0
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,Low Income,76,96.1,0.0,0.0,1.3,2.6,0.0
Sutton - Sutton High School,02900510,Low Income,26,96.2,0.0,0.0,3.8,0.0,0.0
Swampscott - Swampscott High,02910505,Low Income,54,87.0,7.4,0.0,0.0,5.6,0.0
Swansea - Joseph Case High,02920505,Low Income,64,92.2,4.7,0.0,0.0,3.1,0.0
Tantasqua - Tantasqua Regional Sr High,07700505,Low Income,61,93.4,4.9,0.0,0.0,1.6,0.0
Tantasqua - Tantasqua Regional Vocational,07700605,Low Income,50,92.0,2.0,0.0,0.0,6.0,0.0
Taunton - Taunton Alternative High School,02930525,Low Income,94,73.4,10.6,0.0,0.0,16.0,0.0
Taunton - Taunton High,02930505,Low Income,327,85.6,0.6,0.0,0.3,13.1,0.3
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,Low Income,396,37.1,14.9,0.8,5.8,41.4,0.0
Tewksbury - Tewksbury Memorial High,02950505,Low Income,58,93.1,0.0,1.7,0.0,5.2,0.0
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,Low Income,89,97.8,0.0,0.0,0.0,2.2,0.0
Triton - Triton Regional High School,07730505,Low Income,51,86.3,3.9,0.0,0.0,9.8,0.0
Tyngsborough - Tyngsborough High School,03010505,Low Income,30,93.3,0.0,0.0,0.0,6.7,0.0
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,Low Income,106,98.1,0.0,0.0,0.9,0.9,0.0
Uxbridge - Gateway to College,03040515,Low Income,16,18.8,50.0,6.2,6.2,18.8,0.0
Uxbridge - Uxbridge High,03040505,Low Income,40,82.5,2.5,2.5,5.0,7.5,0.0
Wachusett - Wachusett Regional High,07750505,Low Income,120,90.0,4.2,0.8,0.0,5.0,0.0
Wakefield - Wakefield Memorial High,03050505,Low Income,52,88.5,0.0,0.0,0.0,11.5,0.0
Walpole - Walpole High,03070505,Low Income,51,88.2,3.9,0.0,0.0,7.8,0.0
Waltham - Waltham Sr High,03080505,Low Income,306,81.0,5.2,2.6,0.0,11.1,0.0
Ware - Ware Junior/Senior High School,03090505,Low Income,54,74.1,7.4,0.0,0.0,18.5,0.0
Wareham - Wareham Cooperative Alternative School,03100315,Low Income,14,21.4,21.4,0.0,0.0,57.1,0.0
Wareham - Wareham Senior High,03100505,Low Income,82,91.5,2.4,1.2,1.2,3.7,0.0
Watertown - Watertown High,03140505,Low Income,104,81.7,7.7,1.0,1.0,8.7,0.0
Wayland - Wayland High School,03150505,Low Income,38,100.0,0.0,0.0,0.0,0.0,0.0
Webster - Bartlett High School,03160505,Low Income,71,62.0,5.6,7.0,7.0,18.3,0.0
Wellesley - Wellesley Sr High,03170505,Low Income,32,96.9,3.1,0.0,0.0,0.0,0.0
West Boylston - West Boylston Junior/Senior High,03220505,Low Income,28,96.4,3.6,0.0,0.0,0.0,0.0
West Bridgewater - West Bridgewater Junior/Senior,03230505,Low Income,41,100.0,0.0,0.0,0.0,0.0,0.0
West Springfield - West Springfield High,03320505,Low Income,158,89.2,3.8,0.6,0.0,6.3,0.0
Westborough - Westborough High,03210505,Low Income,56,91.1,7.1,0.0,0.0,1.8,0.0
Westfield - Westfield High,03250505,Low Income,151,78.1,6.6,2.0,1.3,11.9,0.0
Westfield - Westfield Technical Academy,03250605,Low Income,84,90.5,3.6,1.2,0.0,4.8,0.0
Westfield - Westfield Virtual School,03250705,Low Income,7,57.1,0.0,0.0,0.0,42.9,0.0
Westford - Westford Academy,03260505,Low Income,56,94.6,1.8,0.0,1.8,1.8,0.0
Weston - Weston High,03300505,Low Income,11,90.9,9.1,0.0,0.0,0.0,0.0
Westport - Westport Middle-High School,03310515,Low Income,36,86.1,2.8,2.8,2.8,5.6,0.0
Westwood - Westwood High,03350505,Low Income,40,97.5,2.5,0.0,0.0,0.0,0.0
Weymouth - Weymouth High School,03360505,Low Income,254,84.6,3.9,0.4,0.8,10.2,0.0
Whitman-Hanson - Whitman Hanson Regional,07800505,Low Income,120,84.2,9.2,0.0,0.8,5.8,0.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,Low Income,181,96.7,0.0,0.0,1.1,2.2,0.0
Wilmington - Wilmington High,03420505,Low Income,36,88.9,2.8,2.8,2.8,2.8,0.0
Winchendon - Murdock Academy for Success,03430405,Low Income,6,33.3,0.0,0.0,0.0,66.7,0.0
Winchendon - Murdock High School,03430515,Low Income,39,89.7,2.6,0.0,0.0,7.7,0.0
Winchester - Winchester High School,03440505,Low Income,41,92.7,2.4,0.0,0.0,4.9,0.0
Winthrop - Winthrop High School,03460505,Low Income,85,82.4,1.2,4.7,2.4,9.4,0.0
Woburn - Woburn High,03470505,Low Income,149,85.2,2.0,4.0,1.3,6.7,0.7
Worcester - Burncoat Senior High,03480503,Low Income,266,83.1,5.6,1.9,0.4,9.0,0.0
Worcester - Claremont Academy,03480350,Low Income,75,84.0,1.3,0.0,1.3,13.3,0.0
Worcester - Doherty Memorial High,03480512,Low Income,256,87.1,3.5,1.6,0.4,7.0,0.4
Worcester - North High,03480515,Low Income,331,82.8,4.5,1.2,0.3,11.2,0.0
Worcester - South High Community,03480520,Low Income,396,83.8,8.6,1.8,0.0,5.8,0.0
Worcester - University Pk Campus School,03480285,Low Income,37,94.6,2.7,0.0,0.0,2.7,0.0
Worcester - Worcester Technical High,03480605,Low Income,262,95.4,3.8,0.0,0.0,0.8,0.0
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,Students with Disabilities,10,100.0,0.0,0.0,0.0,0.0,0.0
Abington - Abington High,00010505,Students with Disabilities,11,90.9,0.0,0.0,0.0,9.1,0.0
Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,Students with Disabilities,16,93.8,0.0,0.0,0.0,6.2,0.0
Acton-Boxborough - Acton-Boxborough Regional High,06000505,Students with Disabilities,57,87.7,10.5,0.0,1.8,0.0,0.0
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,Students with Disabilities,13,100.0,0.0,0.0,0.0,0.0,0.0
Agawam - Agawam High,00050505,Students with Disabilities,53,73.6,13.2,5.7,1.9,5.7,0.0
Amesbury - Amesbury High,00070505,Students with Disabilities,20,65.0,30.0,0.0,0.0,5.0,0.0
Amesbury - Amesbury Innovation High School,00070515,Students with Disabilities,9,66.7,0.0,0.0,0.0,33.3,0.0
Amherst-Pelham - Amherst Regional High,06050505,Students with Disabilities,52,84.6,5.8,3.8,0.0,5.8,0.0
Andover - Andover High,00090505,Students with Disabilities,80,91.2,1.2,6.2,0.0,1.2,0.0
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,Students with Disabilities,17,76.5,0.0,0.0,0.0,17.6,5.9
Arlington - Arlington High,00100505,Students with Disabilities,57,84.2,12.3,0.0,0.0,3.5,0.0
Ashburnham-Westminster - Oakmont Regional High School,06100505,Students with Disabilities,26,80.8,7.7,0.0,0.0,11.5,0.0
Ashland - Ashland High,00140505,Students with Disabilities,32,84.4,0.0,6.2,0.0,9.4,0.0
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,Students with Disabilities,64,98.4,0.0,0.0,0.0,1.6,0.0
Athol-Royalston - Athol High,06150505,Students with Disabilities,29,72.4,17.2,3.4,0.0,6.9,0.0
Atlantis Charter (District) - Atlantis Charter School,04910550,Students with Disabilities,13,100.0,0.0,0.0,0.0,0.0,0.0
Attleboro - Attleboro Community Academy,00160515,Students with Disabilities,13,76.9,15.4,0.0,0.0,7.7,0.0
Attleboro - Attleboro High,00160505,Students with Disabilities,73,76.7,17.8,1.4,0.0,4.1,0.0
Auburn - Auburn Senior High,00170505,Students with Disabilities,21,76.2,19.0,0.0,4.8,0.0,0.0
Avon - Avon Middle High School,00180510,Students with Disabilities,13,76.9,7.7,0.0,0.0,15.4,0.0
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,Students with Disabilities,17,88.2,0.0,5.9,0.0,5.9,0.0
Barnstable - Barnstable High,00200505,Students with Disabilities,67,61.2,14.9,6.0,3.0,14.9,0.0
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,Students with Disabilities,16,43.8,18.8,37.5,0.0,0.0,0.0
Bedford - Bedford High,00230505,Students with Disabilities,39,100.0,0.0,0.0,0.0,0.0,0.0
Belchertown - Belchertown High,00240505,Students with Disabilities,28,71.4,17.9,3.6,0.0,7.1,0.0
Bellingham - Bellingham High School,00250505,Students with Disabilities,30,80.0,13.3,0.0,0.0,6.7,0.0
Belmont - Belmont High,00260505,Students with Disabilities,33,100.0,0.0,0.0,0.0,0.0,0.0
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,Students with Disabilities,8,75.0,0.0,0.0,0.0,25.0,0.0
Berkshire Hills - Monument Mt Regional High,06180505,Students with Disabilities,18,72.2,22.2,0.0,0.0,5.6,0.0
Berlin-Boylston - Tahanto Regional High,06200505,Students with Disabilities,9,88.9,0.0,0.0,0.0,11.1,0.0
Beverly - Beverly High,00300505,Students with Disabilities,53,90.6,3.8,1.9,0.0,3.8,0.0
Billerica - Billerica Memorial High School,00310505,Students with Disabilities,45,91.1,4.4,0.0,0.0,4.4,0.0
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,Students with Disabilities,47,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville - Blackstone Millville RHS,06220505,Students with Disabilities,15,73.3,6.7,6.7,6.7,6.7,0.0
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,Students with Disabilities,63,98.4,1.6,0.0,0.0,0.0,0.0
Boston - Another Course To College,00350541,Students with Disabilities,19,73.7,10.5,0.0,5.3,10.5,0.0
Boston - Boston Arts Academy,00350546,Students with Disabilities,28,82.1,10.7,0.0,0.0,7.1,0.0
Boston - Boston Collaborative High School,00350755,Students with Disabilities,37,51.4,40.5,0.0,0.0,8.1,0.0
Boston - Boston Community Leadership Academy,00350558,Students with Disabilities,25,64.0,28.0,0.0,0.0,8.0,0.0
Boston - Boston International High School & Newcomers Academy,00350507,Students with Disabilities,6,33.3,50.0,0.0,0.0,16.7,0.0
Boston - Boston Latin Academy,00350545,Students with Disabilities,10,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Boston Latin School,00350560,Students with Disabilities,17,82.4,11.8,0.0,5.9,0.0,0.0
Boston - Brighton High School,00350505,Students with Disabilities,19,63.2,31.6,0.0,0.0,5.3,0.0
Boston - Burke High School,00350525,Students with Disabilities,21,61.9,33.3,0.0,0.0,4.8,0.0
Boston - Charlestown High School,00350515,Students with Disabilities,43,51.2,39.5,0.0,0.0,9.3,0.0
Boston - Community Academy,00350518,Students with Disabilities,21,38.1,42.9,0.0,4.8,14.3,0.0
Boston - Community Academy of Science and Health,00350581,Students with Disabilities,31,38.7,54.8,0.0,3.2,3.2,0.0
Boston - Dearborn 6-12 STEM Academy,00350074,Students with Disabilities,20,65.0,10.0,0.0,0.0,25.0,0.0
Boston - East Boston High School,00350530,Students with Disabilities,58,87.9,6.9,0.0,0.0,5.2,0.0
Boston - English High School,00350535,Students with Disabilities,28,67.9,25.0,0.0,3.6,3.6,0.0
Boston - Excel High School,00350522,Students with Disabilities,35,62.9,14.3,0.0,0.0,22.9,0.0
Boston - Fenway High School,00350540,Students with Disabilities,14,85.7,0.0,0.0,0.0,14.3,0.0
Boston - Greater Egleston High School,00350543,Students with Disabilities,12,25.0,41.7,0.0,0.0,33.3,0.0
Boston - Henderson K-12 Inclusion School Upper,00350426,Students with Disabilities,20,70.0,25.0,5.0,0.0,0.0,0.0
Boston - Lyon High School,00350655,Students with Disabilities,10,80.0,0.0,0.0,0.0,20.0,0.0
Boston - Madison Park Technical Vocational High School,00350537,Students with Disabilities,82,67.1,18.3,0.0,0.0,14.6,0.0
Boston - Margarita Muniz Academy,00350549,Students with Disabilities,7,85.7,0.0,0.0,0.0,14.3,0.0
Boston - Melvin H. King South End Academy,00350363,Students with Disabilities,20,35.0,40.0,0.0,0.0,25.0,0.0
Boston - New Mission High School,00350542,Students with Disabilities,20,100.0,0.0,0.0,0.0,0.0,0.0
Boston - O'Bryant School of Math & Science,00350575,Students with Disabilities,11,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Quincy Upper School,00350565,Students with Disabilities,11,90.9,9.1,0.0,0.0,0.0,0.0
Boston - Snowden International High School,00350690,Students with Disabilities,24,79.2,4.2,0.0,0.0,16.7,0.0
Boston - TechBoston Academy,00350657,Students with Disabilities,44,70.5,15.9,0.0,2.3,11.4,0.0
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,Students with Disabilities,13,69.2,30.8,0.0,0.0,0.0,0.0
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,Students with Disabilities,64,7.8,59.4,0.0,1.6,31.2,0.0
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,Students with Disabilities,24,83.3,12.5,0.0,0.0,4.2,0.0
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,Students with Disabilities,19,78.9,15.8,0.0,0.0,5.3,0.0
Bourne - Bourne High School,00360505,Students with Disabilities,16,62.5,31.2,0.0,0.0,6.2,0.0
Braintree - Braintree High,00400505,Students with Disabilities,79,93.7,3.8,0.0,1.3,1.3,0.0
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,Students with Disabilities,55,81.8,18.2,0.0,0.0,0.0,0.0
Bristol County Agricultural - Bristol County Agricultural High,09100705,Students with Disabilities,18,94.4,0.0,0.0,0.0,5.6,0.0
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,Students with Disabilities,57,89.5,1.8,0.0,0.0,8.8,0.0
Brockton - Brockton High,00440505,Students with Disabilities,117,53.8,30.8,4.3,0.0,11.1,0.0
Brockton - Brockton Virtual Learning Academy,00440705,Students with Disabilities,8,62.5,12.5,12.5,0.0,12.5,0.0
Brockton - Edison Day Academy,00440535,Students with Disabilities,20,25.0,60.0,5.0,0.0,10.0,0.0
Brockton - Edison Evening Academy,00440520,Students with Disabilities,19,47.4,15.8,5.3,0.0,31.6,0.0
Brockton - Huntington Therapeutic Day School,00440400,Students with Disabilities,9,44.4,22.2,11.1,0.0,22.2,0.0
Brooke Charter School (District) - Brooke Charter School,04280305,Students with Disabilities,16,75.0,18.8,0.0,0.0,6.2,0.0
Brookline - Brookline High,00460505,Students with Disabilities,96,86.5,8.3,0.0,2.1,3.1,0.0
Burlington - Burlington High,00480505,Students with Disabilities,23,73.9,4.3,0.0,0.0,21.7,0.0
Cambridge - Cambridge Rindge and Latin,00490506,Students with Disabilities,108,87.0,10.2,0.9,0.0,1.9,0.0
Canton - Canton High,00500505,Students with Disabilities,28,82.1,17.9,0.0,0.0,0.0,0.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,Students with Disabilities,35,94.3,2.9,0.0,0.0,2.9,0.0
Carver - Carver Middle/High School,00520405,Students with Disabilities,29,86.2,10.3,0.0,0.0,3.4,0.0
Central Berkshire - Wahconah Regional High,06350505,Students with Disabilities,21,85.7,0.0,0.0,0.0,14.3,0.0
Chelmsford - Chelmsford High,00560505,Students with Disabilities,55,90.9,5.5,0.0,0.0,3.6,0.0
Chelsea - Chelsea High,00570505,Students with Disabilities,52,61.5,15.4,7.7,0.0,15.4,0.0
Chelsea - Chelsea Opportunity Academy,00570515,Students with Disabilities,8,0.0,50.0,0.0,0.0,50.0,0.0
Chicopee - Chicopee Comprehensive High School,00610510,Students with Disabilities,44,72.7,0.0,22.7,0.0,4.5,0.0
Chicopee - Chicopee High,00610505,Students with Disabilities,45,77.8,2.2,8.9,0.0,11.1,0.0
City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,Students with Disabilities,7,42.9,14.3,0.0,0.0,42.9,0.0
